_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
438778,4153061,2017.0,2021,1970.0,PRIVATE,4,Parkdale-High Park,15 O'HARA AVE,4,32,2021-04-20,67,Evaluation needs to be conducted in 2 years,14,3.0,3.0,4.0,4.0,,3.0,,4.0,,,3.0,4.0,3.0,4.0,2.0,3.0,,4.0,3.0,,S0435,43.641913610100005,-79.43409991729999,310101.212,4833331.527
438779,4154524,2017.0,2021,1957.0,PRIVATE,8,Eglinton-Lawrence,22 HOTSPUR RD,3,10,2021-04-20,72,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,3.0,,3.0,,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,N0823,43.7331168805,-79.4348475012,310014.946,4843450.384
438780,4154792,2017.0,2021,1990.0,TCHC,16,Don Valley East,20 SANDERLING PL,5,90,2021-04-20,80,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1626,43.7339142779,-79.3489216558,316954.747,4843561.308
438781,4152999,2017.0,2021,1960.0,PRIVATE,4,Parkdale-High Park,1475 KING ST W,3,44,2021-04-20,74,Evaluation needs to be conducted in 2 years,14,4.0,4.0,4.0,4.0,3.0,3.0,,5.0,,,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,,,S0437,43.636130710399996,-79.4396082972,309657.257,4832688.775
438782,4154260,2017.0,2021,1952.0,PRIVATE,7,Humber River-Black Creek,73 LOVILLA BLVD,3,16,2021-04-20,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0733,43.717730278000005,-79.5372015088,301786.885,4841753.108
438783,4155123,,2021,1954.0,PRIVATE,5,York South-Weston,1240 WESTON RD,3,22,2021-04-20,74,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,4.0,3.0,3.0,,4.0,,,4.0,3.0,5.0,4.0,3.0,4.0,,4.0,3.0,4.0,W0531,43.6880806014,-79.4934709914,305310.766,4838458.456
438784,4154970,2017.0,2021,1977.0,TCHC,12,Toronto-St. Paul's,130 VAUGHAN RD,9,99,2021-04-20,85,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1229,43.6847713094,-79.4220013405,311072.831,4838093.652
438785,4154980,2017.0,2021,1927.0,PRIVATE,12,Toronto-St. Paul's,227 VAUGHAN RD,4,24,2021-04-20,70,Evaluation needs to be conducted in 2 years,14,3.0,4.0,5.0,3.0,2.0,3.0,,4.0,,,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,S1229,43.6877852335,-79.4233040903,310967.502,4838428.419
438786,4154208,2017.0,2021,1955.0,PRIVATE,7,Humber River-Black Creek,1760 WILSON AVE,4,32,2021-04-20,60,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,2.0,,W0734,43.7194896137,-79.5165478577,303451.17600000004,4841947.966
438787,4154209,2017.0,2021,1954.0,PRIVATE,7,Humber River-Black Creek,1770 WILSON AVE,3,31,2021-04-20,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0734,43.7193022696,-79.5173252308,303388.542,4841927.165
438788,4154821,2017.0,2021,1966.0,PRIVATE,17,Don Valley North,201 VAN HORNE AVE,18,245,2021-04-20,71,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,N1727,43.786395807,-79.353703275,316559.107,4849392.065
438789,4155639,2017.0,2021,1957.0,TCHC,8,Eglinton-Lawrence,22 VARNA DR,3,31,2021-04-20,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,4.0,4.0,,5.0,,,2.0,3.0,5.0,4.0,3.0,4.0,,4.0,5.0,,N0823,43.7196194362,-79.4407985931,309554.68,4841963.8780000005
438790,4153580,2017.0,2021,1930.0,PRIVATE,13,Toronto Centre,26 GIFFORD ST,4,15,2021-04-20,70,Evaluation needs to be conducted in 2 years,16,2.0,4.0,4.0,3.0,4.0,3.0,,4.0,,3.0,3.0,4.0,5.0,2.0,3.0,4.0,,4.0,4.0,,S1327,43.6633467567,-79.36369410409999,315777.607,4835719.536
438791,4154514,2017.0,2021,1960.0,PRIVATE,8,Eglinton-Lawrence,50 NEPTUNE DR,3,12,2021-04-20,65,Evaluation needs to be conducted in 1 year,16,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,N0823,43.731762015,-79.434811008,310035.821,4843314.199
438792,4156727,2017.0,2021,1967.0,PRIVATE,17,Don Valley North,100 PARKWAY FOREST DR,17,216,2021-04-20,71,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,2.0,,4.0,3.0,4.0,3.0,,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1730,,,317511.715,4847942.106000001
438793,4155650,2017.0,2021,1962.0,TCHC,16,Don Valley East,51 PARKWOODS VILLAGE DR,7,81,2021-04-20,72,Evaluation needs to be conducted in 2 years,20,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,N1625,43.759507201000005,-79.320050542,319274.057,4846410.106000001
438794,4155156,2017.0,2021,1965.0,PRIVATE,5,York South-Weston,36 CHURCH ST,6,41,2021-04-20,71,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,W0524,43.7043490054,-79.52380161399999,302866.172,4840266.152
438795,4153027,2017.0,2021,1917.0,PRIVATE,4,Parkdale-High Park,1479 QUEEN ST W,3,11,2021-04-20,68,Evaluation needs to be conducted in 2 years,13,3.0,4.0,4.0,3.0,,3.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,S0436,43.639920626999995,-79.4393647797,309675.403,4833106.528
438796,4167451,2017.0,2021,1990.0,TCHC,10,Spadina-Fort York,125 QUEENS WHARF RD,7,73,2021-04-20,89,Evaluation needs to be conducted in 3 years,17,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,,S1035,43.639890151,-79.39933353100001,,
438797,4154962,2018.0,2021,1928.0,PRIVATE,12,Toronto-St. Paul's,50 RAGLAN AVE,4,32,2021-04-20,66,Evaluation needs to be conducted in 2 years,14,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,S1229,43.6844655265,-79.4205577721,311189.247,4838059.79
438798,4155292,2018.0,2021,1957.0,PRIVATE,3,Etobicoke-Lakeshore,47-49 RIVERWOOD PKWY,4,21,2021-04-20,73,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,,W0327,43.640304287700005,-79.4914484566,305474.305,4833150.807
438799,4255528,2017.0,2021,1950.0,PRIVATE,3,Etobicoke-Lakeshore,3 BIRCHLEA AVE,3,10,2021-04-20,66,Evaluation needs to be conducted in 2 years,14,3.0,4.0,3.0,3.0,1.0,4.0,,4.0,,,3.0,4.0,4.0,3.0,4.0,2.0,,4.0,,,W0334,43.592678404,-79.527798887,302539.32399999996,4827860.268
438800,4155935,2017.0,2021,1964.0,PRIVATE,21,Scarborough Centre,20 TRUDELLE ST,6,84,2021-04-20,86,Evaluation needs to be conducted in 3 years,18,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,4.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,,E2135,43.7404592839,-79.2437182596,325427.189,4844309.14
438801,4154494,2018.0,2021,1983.0,SOCIAL HOUSING,8,Eglinton-Lawrence,3050 DUFFERIN ST,14,258,2021-04-19,75,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,N0826,43.7131568657,-79.4551622078,308397.684,4841245.195
438802,4152794,2017.0,2021,1970.0,TCHC,20,Scarborough Southwest,140 ADANAC DR,16,306,2021-04-19,82,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,E2027,43.740673131,-79.2269582619,326777.047,4844337.194
438803,4154495,2018.0,2021,1991.0,SOCIAL HOUSING,8,Eglinton-Lawrence,3010 DUFFERIN ST,10,202,2021-04-19,85,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,,N0826,43.711870888199996,-79.4549955166,308411.192,4841102.335
438804,4329042,2018.0,2021,1949.0,PRIVATE,6,York Centre,22 ROSSEAU RD,3,11,2021-04-19,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,2.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0629,43.7428477034,-79.4376504263,309838.12899999996,4844457.074
438805,4329043,2018.0,2021,1949.0,PRIVATE,6,York Centre,24 ROSSEAU RD,3,11,2021-04-19,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,2.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0629,43.7430477683,-79.4377021661,309819.873,4844504.373
438806,4155594,2017.0,2021,1968.0,TCHC,11,University-Rosedale,250 DAVENPORT RD,25,460,2021-04-19,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,S1127,43.6748505579,-79.3982594579,312988.295,4836993.517
438807,4153373,2017.0,2021,1929.0,PRIVATE,12,Toronto-St. Paul's,2 CLARENDON AVE,4,41,2021-04-19,99,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,S1237,43.6835915113,-79.4007570137,312785.791,4837964.405
438808,4329037,2018.0,2021,1949.0,PRIVATE,6,York Centre,16 ROSSEAU RD,3,11,2021-04-19,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,2.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0629,43.7422758604,-79.43772564560001,309800.425,4844481.063999999
438809,4329040,2018.0,2021,1949.0,PRIVATE,6,York Centre,18 ROSSEAU RD,3,11,2021-04-19,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,2.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0629,43.7424665293,-79.4377968737,309794.673,4844502.242
438810,4329041,2018.0,2021,1949.0,PRIVATE,6,York Centre,20 ROSSEAU RD,3,11,2021-04-19,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,2.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0629,43.7426311682,-79.437605185,309810.099,4844520.5430000005
438811,4813513,,2021,,TCHC,13,Toronto Centre,50 REGENT PARK BLVD,9,155,2021-04-19,94,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,S1330,,,315935.106,4835284.625
438812,4153005,2017.0,2021,1900.0,PRIVATE,4,Parkdale-High Park,1609 QUEEN ST W,3,41,2021-04-19,61,Evaluation needs to be conducted in 1 year,15,2.0,3.0,3.0,3.0,3.0,4.0,,2.0,,,4.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,,S0436,43.638738833299996,-79.4444453098,309266.777,4832978.2530000005
438813,4153004,2017.0,2021,1900.0,PRIVATE,4,Parkdale-High Park,1621 QUEEN ST W,6,74,2021-04-19,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,2.0,4.0,5.0,3.0,3.0,3.0,,4.0,3.0,,S0436,43.6387782668,-79.44488373739999,309231.4,4832982.61
438814,4153917,2017.0,2021,1918.0,PRIVATE,12,Toronto-St. Paul's,58 ORIOLE GDNS,4,13,2021-04-19,75,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,4.0,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,S1232,43.69062893899999,-79.400166183,312832.248,4838747.262
438815,4154004,2017.0,2021,1930.0,PRIVATE,12,Toronto-St. Paul's,484 ORIOLE PKWY,3,18,2021-04-19,75,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,3.0,3.0,4.0,,4.0,,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,,S1227,43.70424134939999,-79.406228883,312342.047,4840258.076
438816,4286300,2018.0,2021,2005.0,SOCIAL HOUSING,13,Toronto Centre,270 MILAN ST,3,30,2021-04-19,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,,5.0,4.0,4.0,S1329,43.658372351000004,-79.36784953600001,315438.658,4835180.679
438817,4153008,2017.0,2021,1900.0,PRIVATE,4,Parkdale-High Park,1504 KING ST W,3,15,2021-04-19,63,Evaluation needs to be conducted in 1 year,14,2.0,3.0,3.0,3.0,3.0,4.0,,2.0,,,4.0,4.0,3.0,3.0,4.0,3.0,,3.0,,,S0436,43.636665656800005,-79.4404917741,309585.93,4832748.153
438818,4154850,2017.0,2021,1977.0,TCHC,16,Don Valley East,1420 VICTORIA PARK AVE,10,330,2021-04-19,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1631,43.721471797700005,-79.3024586823,320700.892,4842186.871
438819,4153300,2017.0,2021,1992.0,SOCIAL HOUSING,12,Toronto-St. Paul's,155 KENDAL AVE,5,59,2021-04-19,84,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1236,43.676219378199995,-79.4099056613,312049.04600000003,4837144.538
438820,4154968,2017.0,2021,1983.0,TCHC,12,Toronto-St. Paul's,154 VAUGHAN RD,7,51,2021-04-19,83,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1229,43.685529080900004,-79.4222487062,311052.811,4838177.827
438821,4154923,2017.0,2021,1961.0,PRIVATE,16,Don Valley East,1244 YORK MILLS RD,4,58,2021-04-19,73,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,N1622,43.7608810853,-79.3292989011,318529.31,4846560.228
438822,4154922,2017.0,2021,1961.0,PRIVATE,16,Don Valley East,1254 YORK MILLS RD,4,58,2021-04-19,72,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,,N1622,43.7611151725,-79.3287829754,318570.798,4846586.319
438823,4154917,2017.0,2021,1965.0,PRIVATE,16,Don Valley East,1300 YORK MILLS RD,8,112,2021-04-19,74,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,,N1622,43.7619582699,-79.3238669393,318966.436,4846680.805
438824,4152762,2018.0,2021,1963.0,PRIVATE,21,Scarborough Centre,25 TRUDELLE ST,6,66,2021-04-19,60,Evaluation needs to be conducted in 1 year,18,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,,E2135,43.7393268153,-79.2437802418,325412.352,4844257.077
438825,4156388,2018.0,2021,1963.0,PRIVATE,21,Scarborough Centre,35 TRUDELLE ST,6,84,2021-04-19,80,Evaluation needs to be conducted in 2 years,18,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,,E2135,43.738969517,-79.24334499300001,325510.51,4844207.261
438826,4156387,2018.0,2021,1963.0,PRIVATE,21,Scarborough Centre,45 TRUDELLE ST,6,66,2021-04-19,81,Evaluation needs to be conducted in 2 years,19,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,,E2135,43.739359678999996,-79.24262709999999,325530.477,4844213.33
438827,4155820,2017.0,2021,1979.0,PRIVATE,11,University-Rosedale,235 BLOOR ST E,28,479,2021-04-18,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,5.0,5.0,S1137,43.671276801400005,-79.3809034624,314388.38300000003,4836598.4
438828,4155578,2017.0,2021,1969.0,TCHC,24,Scarborough-Guildwood,2190 ELLESMERE RD,16,180,2021-04-17,75,Evaluation needs to be conducted in 2 years,20,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,E2422,43.777855001099994,-79.23003317979999,326516.0,4848467.109
438829,4152854,2017.0,2021,1975.0,TCHC,22,Scarborough-Agincourt,2008 PHARMACY AVE,13,293,2021-04-17,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,E2225,43.776693031,-79.319134202,319343.731,4848319.569
438830,4154414,2017.0,2021,1957.0,PRIVATE,6,York Centre,2842 KEELE ST,3,12,2021-04-16,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0627,43.73086204810001,-79.4833771869,306123.66,4843211.3319999995
438831,4154405,2017.0,2021,1993.0,TCHC,6,York Centre,1286 WILSON AVE,8,124,2021-04-16,71,Evaluation needs to be conducted in 2 years,19,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,N0627,43.724294732,-79.493841391,305280.424,4842482.587
438832,4152970,2017.0,2021,1992.0,TCHC,4,Parkdale-High Park,102 TYNDALL AVE,7,54,2021-04-16,79,Evaluation needs to be conducted in 2 years,18,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,S0437,43.6366904799,-79.428980996,310514.679,4832751.594
438833,4152969,2017.0,2021,1960.0,PRIVATE,4,Parkdale-High Park,110 TYNDALL AVE,3,26,2021-04-16,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,4.0,,S0437,43.6369083236,-79.42913717489999,310502.058,4832775.785
438834,4152968,2017.0,2021,1960.0,PRIVATE,4,Parkdale-High Park,112 TYNDALL AVE,3,27,2021-04-16,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,4.0,,S0437,43.637071615299995,-79.4291933844,310497.50800000003,4832793.922
438835,4155103,2017.0,2021,1950.0,PRIVATE,5,York South-Weston,98 TRETHEWEY DR,3,10,2021-04-16,64,Evaluation needs to be conducted in 1 year,16,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,2.0,3.0,,4.0,3.0,,W0532,43.6934431734,-79.4823929149,306203.767,4839054.32
438836,4155579,2017.0,2021,1969.0,TCHC,24,Scarborough-Guildwood,2180 ELLESMERE RD,16,180,2021-04-16,74,Evaluation needs to be conducted in 2 years,20,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,E2422,43.777612123000004,-79.2311695919,326424.61,4848439.828
438837,4155682,2019.0,2021,1996.0,SOCIAL HOUSING,5,York South-Weston,338 FALSTAFF AVE,5,175,2021-04-16,86,Evaluation needs to be conducted in 3 years,20,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,W0522,43.720498199,-79.48286093600001,306181.501,4842073.748
438838,4155181,2017.0,2021,1964.0,PRIVATE,5,York South-Weston,787 JANE ST,9,107,2021-04-16,69,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,W0539,43.6734652134,-79.4937789732,305286.007,4836834.748
438839,4155174,2017.0,2021,1965.0,PRIVATE,5,York South-Weston,8 CASTLETON AVE,3,17,2021-04-16,86,Evaluation needs to be conducted in 3 years,14,4.0,4.0,5.0,4.0,,5.0,,4.0,,,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0539,43.6691775481,-79.4863066035,305888.622,4836358.478
438840,4154690,2017.0,2021,1950.0,PRIVATE,6,York Centre,4109 BATHURST ST,3,10,2021-04-16,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,2.0,3.0,,N0630,43.746407389,-79.43586259199999,309949.881,4844941.132
438841,4154691,2017.0,2021,1955.0,PRIVATE,6,York Centre,4111 BATHURST ST,3,11,2021-04-16,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0630,43.746615983000005,-79.43591063699999,309945.994,4844964.303
438842,4155115,,2021,1956.0,PRIVATE,5,York South-Weston,9 GREENTREE CRT,3,28,2021-04-16,59,Evaluation needs to be conducted in 1 year,15,2.0,3.0,4.0,3.0,3.0,4.0,,3.0,,,2.0,3.0,1.0,3.0,3.0,3.0,,4.0,3.0,,W0532,43.692147125299996,-79.4794625352,306440.017,4838910.374
438843,4153036,2017.0,2021,1916.0,PRIVATE,4,Parkdale-High Park,1384 KING ST W,3,18,2021-04-15,68,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,,S0436,43.6376046857,-79.43500911390001,310028.218,4832852.784
438844,4155188,2017.0,2021,1954.0,PRIVATE,5,York South-Weston,2 JASPER AVE,3,22,2021-04-15,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0535,43.6835075066,-79.4830125811,306153.977,4837950.505
438845,4154443,2017.0,2021,1955.0,PRIVATE,6,York Centre,3018 KEELE ST,4,31,2021-04-15,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,2.0,4.0,5.0,3.0,3.0,3.0,,3.0,2.0,,N0627,43.7375858771,-79.4850746681,305986.793,4843958.284
438846,4152839,2017.0,2021,1974.0,TCHC,24,Scarborough-Guildwood,4175 LAWRENCE AVE E,13,375,2021-04-15,76,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,,3.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,E2432,43.7672342065,-79.1888137161,329838.377,4847298.7530000005
438847,4152838,2017.0,2021,1985.0,SOCIAL HOUSING,24,Scarborough-Guildwood,4201-4203 KINGSTON RD,3,39,2021-04-15,66,Evaluation needs to be conducted in 2 years,16,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,,E2432,43.760255326199996,-79.1959527881,329266.458,4846521.28
438848,4155185,2019.0,2021,1952.0,PRIVATE,5,York South-Weston,1061 WESTON RD,3,11,2021-04-15,67,Evaluation needs to be conducted in 2 years,15,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0535,43.6857167173,-79.48639998819999,305880.842,4838195.8889999995
438849,4154365,2017.0,2021,1955.0,PRIVATE,6,York Centre,831 WILSON AVE,3,11,2021-04-15,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0632,43.731246207,-79.4630449202,307761.609,4843254.517
438850,4153215,2018.0,2021,1989.0,TCHC,11,University-Rosedale,25 MADISON AVE,4,12,2021-04-15,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,3.0,4.0,,4.0,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,,S1127,43.668341436000006,-79.402632539,312636.214,4836270.93
